Solar Production [kWh]
0.455
0.269
0.078
0.002
0
0
0
0
0
0
0
0
0
0
0.004
0.053
0.278
0.472
0.613
0.7
0.74
0.735
0.685
0.587
0.446
0.256
0.078
0.002
0
0
0
0
0
0
0
0
0
0
0.004
0.057
0.272
0.462
0.602
0.691
0.732
0.72
0.65
0.524
0.399
0.243
0.079
0.001
0
0
0
0
0
0
0
0
0
0
0.005
0.074
0.24
0.405
0.555
0.633
0.671
0.688
0.666
0.572
0.43
0.256
0.08
0.001
0
0
0
0
0
0
0
0
0
0
0.004
0.074
0.247
0.427
0.573
0.66
0.69
0.677
0.638
0.559
0.435
0.26
0.081
0.001
0
0
0
0
0
0
0
0
0
0
0.004
0.057
0.273
0.465
0.606
0.695
0.735
0.731
0.684
0.591
0.45
0.267
0.078
0.001
0
0
0
0
0
0
0
0
0
0
0.003
0.053
0.282
0.479
0.622
0.712
0.753
0.748
0.699
0.605
0.462
0.275
0.077
0.001
0
0
0
0
0
0
0
0
0
0
0.002
0.051
0.286
0.48
0.619
0.706
0.746
0.741
0.692
0.596
0.454
0.269
0.077
0.001
0
0
0
0
0
0
0
0
0
0
0.003
0.055
0.282
0.474
0.614
0.702
0.742
0.737
0.679
0.557
0.392
0.206
0.06
0
0
0
0
0
0
0
0
0
0
0
0.004
0.075
0.264
0.414
0.534
0.578
0.572
0.484
0.399
0.279
0.18
0.104
0.035
0
0
0
0
0
0
0
0
0
0
0
0.003
0.065
0.275
0.465
0.602
0.675
0.689
0.642
0.587
0.468
0.335
0.202
0.075
0
0
0
0
0
0
0
0
0
0
0
0.002
0.059
0.28
0.475
0.618
0.708
0.748
0.744
0.696
0.601
0.458
0.273
0.079
0
0
0
0
0
0
0
0
0
0
0
0.002
0.06
0.278
0.468
0.608
0.696
0.738
0.733
0.685
0.572
0.409
0.241
0.076
0
0
0
0
0
0
0
0
0
0
0
0.002
0.062
0.28
0.474
0.615
0.704
0.746
0.743
0.696
0.603
0.46
0.273
0.079
0
0
0
0
0
0
0
0
0
0
0
0.002
0.06
0.293
0.495
0.642
0.732
0.773
0.768
0.72
0.622
0.475
0.282
0.08
0
0
0
0
0
0
0
0
0
0
0
0.002
0.063
0.294
0.494
0.636
0.721
0.761
0.756
0.707
0.61
0.464
0.274
0.077
0
0
0
0
0
0
0
0
0
0
0
0.002
0.069
0.282
0.458
0.602
0.69
0.693
0.635
0.501
0.421
0.323
0.203
0.072
0
0
0
0
0
0
0
0
0
0
0
0.001
0.066
0.29
0.489
0.633
0.724
0.766
0.761
0.711
0.612
0.449
0.256
0.077
0
0
0
0
0
0
0
0
0
0
0
0.001
0.072
0.277
0.473
0.617
0.711
0.753
0.685
0.644
0.496
0.336
0.189
0.061
0
0
0
0
0
0
0
0
0
0
0
0.001
0.066
0.284
0.477
0.621
0.709
0.749
0.745
0.696
0.598
0.454
0.268
0.074
0
0
0
0
0
0
0
0
0
0
0
0.001
0.065
0.292
0.484
0.623
0.712
0.753
0.748
0.698
0.602
0.457
0.269
0.075
0
0
0
0
0
0
0
0
0
0
0
0.001
0.066
0.294
0.486
0.625
0.713
0.753
0.747
0.698
0.601
0.452
0.26
0.072
0
0
0
0
0
0
0
0
0
0
0
0.001
0.073
0.267
0.447
0.573
0.654
0.686
0.667
0.584
0.473
0.353
0.208
0.063
0
0
0
0
0
0
0
0
0
0
0
0
0.074
0.261
0.445
0.592
0.679
0.694
0.594
0.492
0.373
0.255
0.143
0.044
0
0
0
0
0
0
0
0
0
0
0
0
0.071
0.269
0.457
0.605
0.688
0.716
0.692
0.635
0.539
0.389
0.214
0.059
0
0
0
0
0
0
0
0
0
0
0
0
0.067
0.212
0.396
0.552
0.637
0.664
0.646
0.59
0.504
0.381
0.22
0.064
0
0
0
0
0
0
0
0
0
0
0
0
0.071
0.26
0.44
0.584
0.675
0.714
0.708
0.662
0.57
0.431
0.25
0.07
0
0
0
0
0
0
0
0
0
0
0
0
0.073
0.293
0.487
0.626
0.707
0.74
0.726
0.649
0.527
0.371
0.203
0.054
0
0
0
0
0
0
0
0
0
0
0
0
0.072
0.281
0.475
0.621
0.713
0.754
0.743
0.694
0.6
0.461
0.272
0.073
0
0
0
0
0
0
0
0
0
0
0
0
0.074
0.306
0.503
0.644
0.732
0.771
0.765
0.715
0.619
0.473
0.28
0.074
0
0
0
0
0
0
0
0
0
0
0
0
0.075
0.306
0.498
0.636
0.724
0.764
0.758
0.709
0.614
0.468
0.274
0.071
0
0
0
0
0
0
0
0
0
0
0
0
0.076
0.303
0.494
0.632
0.717
0.756
0.75
0.701
0.605
0.455
0.267
0.068
0
0
0
0
0
0
0
0
0
0
0
0
0.076
0.302
0.495
0.634
0.721
0.76
0.754
0.704
0.607
0.457
0.266
0.068
0
0
0
0
0
0
0
0
0
0
0
0
0.077
0.304
0.496
0.634
0.719
0.758
0.753
0.705
0.609
0.463
0.269
0.068
0
0
0
0
0
0
0
0
0
0
0
0
0.079
0.307
0.501
0.641
0.729
0.766
0.76
0.708
0.608
0.46
0.264
0.065
0
0
0
0
0
0
0
0
0
0
0
0
0.08
0.304
0.494
0.631
0.712
0.748
0.741
0.678
0.554
0.405
0.226
0.053
0
0
0
0
0
0
0
0
0
0
0
0
0.064
0.24
0.442
0.621
0.712
0.732
0.7
0.664
0.527
0.378
0.217
0.057
0
0
0
0
0
0
0
0
0
0
0
0
0.081
0.309
0.505
0.646
0.733
0.772
0.766
0.715
0.616
0.468
0.273
0.066
0
0
0
0
0
0
0
0
0
0
0
0
0.083
0.315
0.511
0.65
0.736
0.774
0.767
0.718
0.621
0.474
0.277
0.067
0
0
0
0
0
0
0
0
0
0
0
0
0.084
0.317
0.517
0.661
0.75
0.791
0.786
0.736
0.637
0.485
0.284
0.068
0
0
0
0
0
0
0
0
0
0
0
0
0.091
0.34
0.546
0.693
0.783
0.823
0.816
0.764
0.662
0.505
0.296
0.07
0
0
0
0
0
0
0
0
0
0
0
0
0.095
0.349
0.558
0.704
0.794
0.833
0.825
0.773
0.67
0.514
0.304
0.073
0
0
0
0
0
0
0
0
0
0
0
0
0.096
0.348
0.552
0.693
0.779
0.816
0.809
0.756
0.654
0.499
0.292
0.068
0
0
0
0
0
0
0
0
0
0
0
0
0.087
0.321
0.518
0.659
0.748
0.786
0.78
0.729
0.631
0.481
0.28
0.064
0
0
0
0
0
0
0
0
0
0
0
0
0.08
0.308
0.504
0.643
0.728
0.753
0.732
0.674
0.573
0.417
0.239
0.053
0
0
0
0
0
0
0
0
0
0
0
0
0.051
0.2
0.344
0.483
0.593
0.645
0.632
0.588
0.482
0.351
0.198
0.046
0
0
0
0
0
0
0
0
0
0
0
0
0.068
0.261
0.457
0.605
0.695
0.705
0.673
0.64
0.527
0.39
0.21
0.044
0
0
0
0
0
0
0
0
0
0
0
0
0.064
0.266
0.464
0.615
0.714
0.737
0.727
0.669
0.57
0.423
0.237
0.049
0
0
0
0
0
0
0
0
0
0
0
0
0.072
0.269
0.453
0.591
0.664
0.698
0.693
0.654
0.567
0.433
0.247
0.051
0
0
0
0
0
0
0
0
0
0
0
0
0.078
0.301
0.477
0.608
0.699
0.743
0.752
0.7
0.612
0.465
0.264
0.054
0
0
0
0
0
0
0
0
0
0
0
0
0.082
0.304
0.497
0.64
0.731
0.773
0.77
0.72
0.624
0.475
0.274
0.058
0
0
0
0
0
0
0
0
0
0
0
0
0.098
0.337
0.533
0.671
0.755
0.79
0.78
0.727
0.618
0.427
0.213
0.037
0
0
0
0
0
0
0
0
0
0
0
0
0.088
0.314
0.506
0.643
0.728
0.765
0.759
0.709
0.613
0.465
0.265
0.053
0
0
0
0
0
0
0
0
0
0
0
0
0.077
0.288
0.484
0.624
0.702
0.747
0.743
0.692
0.591
0.444
0.251
0.05
0
0
0
0
0
0
0
0
0
0
0
0
0.073
0.298
0.497
0.641
0.73
0.768
0.76
0.703
0.596
0.448
0.256
0.052
0
0
0
0
0
0
0
0
0
0
0
0
0.082
0.309
0.504
0.645
0.732
0.768
0.759
0.705
0.593
0.426
0.238
0.045
0
0
0
0
0
0
0
0
0
0
0
0
0.051
0.206
0.401
0.618
0.732
0.772
0.764
0.708
0.6
0.44
0.23
0.038
0
0
0
0
0
0
0
0
0
0
0
0
0.062
0.274
0.476
0.612
0.686
0.711
0.659
0.556
0.417
0.311
0.163
0.028
0
0
0
0
0
0
0
0
0
0
0
0
0.053
0.251
0.446
0.597
0.69
0.742
0.739
0.689
0.577
0.382
0.178
0.026
0
0
0
0
0
0
0
0
0
0
0
0
0.06
0.265
0.46
0.603
0.681
0.682
0.601
0.501
0.355
0.22
0.1
0.011
0
0
0
0
0
0
0
0
0
0
0
0
0.047
0.253
0.45
0.599
0.689
0.716
0.606
0.421
0.289
0.197
0.1
0.013
0
0
0
0
0
0
0
0
0
0
0
0
0.02
0.134
0.277
0.431
0.556
0.633
0.658
0.63
0.533
0.39
0.21
0.032
0
0
0
0
0
0
0
0
0
0
0
0
0.074
0.307
0.503
0.647
0.738
0.778
0.772
0.71
0.563
0.341
0.132
0.013
0
0
0
0
0
0
0
0
0
0
0
0
0.076
0.312
0.509
0.65
0.737
0.775
0.765
0.707
0.609
0.461
0.253
0.038
0
0
0
0
0
0
0
0
0
0
0
0
0.063
0.298
0.494
0.639
0.73
0.769
0.756
0.709
0.612
0.463
0.258
0.04
0
0
0
0
0
0
0
0
0
0
0
0
0.079
0.323
0.524
0.668
0.745
0.763
0.736
0.588
0.394
0.216
0.092
0.021
0
0
0
0
0
0
0
0
0
0
0
0
0.086
0.343
0.549
0.692
0.779
0.816
0.807
0.753
0.65
0.495
0.285
0.046
0
0
0
0
0
0
0
0
0
0
0
0
0.086
0.343
0.544
0.683
0.769
0.807
0.801
0.75
0.65
0.496
0.285
0.044
0
0
0
0
0
0
0
0
0
0
0
0
0.049
0.278
0.499
0.668
0.768
0.809
0.803
0.752
0.652
0.498
0.286
0.043
0
0
0
0
0
0
0
0
0
0
0
0
0.09
0.357
0.565
0.708
0.795
0.832
0.825
0.771
0.669
0.512
0.297
0.046
0
0
0
0
0
0
0
0
0
0
0
0
0.079
0.335
0.542
0.684
0.773
0.812
0.806
0.754
0.652
0.494
0.264
0.028
0
0
0
0
0
0
0
0
0
0
0
0
0.033
0.217
0.455
0.599
0.693
0.749
0.755
0.713
0.621
0.474
0.266
0.035
0
0
0
0
0
0
0
0
0
0
0
0
0.065
0.314
0.516
0.655
0.74
0.778
0.769
0.718
0.616
0.445
0.241
0.027
0
0
0
0
0
0
0
0
0
0
0
0
0.06
0.301
0.493
0.633
0.724
0.769
0.766
0.711
0.612
0.451
0.229
0.024
0
0
0
0
0
0
0
0
0
0
0
0
0.048
0.281
0.5
0.642
0.726
0.764
0.767
0.721
0.621
0.469
0.261
0.029
0
0
0
0
0
0
0
0
0
0
0
0
0.058
0.308
0.512
0.657
0.748
0.789
0.784
0.733
0.632
0.477
0.264
0.028
0
0
0
0
0
0
0
0
0
0
0
0
0.063
0.322
0.529
0.675
0.767
0.809
0.804
0.754
0.652
0.496
0.282
0.031
0
0
0
0
0
0
0
0
0
0
0
0
0.077
0.356
0.566
0.709
0.794
0.83
0.821
0.767
0.667
0.512
0.299
0.035
0
0
0
0
0
0
0
0
0
0
0
0
0.067
0.324
0.551
0.692
0.777
0.812
0.804
0.751
0.651
0.497
0.285
0.031
0
0
0
0
0
0
0
0
0
0
0
0
0.061
0.322
0.525
0.664
0.748
0.778
0.757
0.693
0.593
0.458
0.266
0.026
0
0
0
0
0
0
0
0
0
0
0
0
0.042
0.252
0.452
0.585
0.643
0.592
0.546
0.491
0.45
0.35
0.197
0.017
0
0
0
0
0
0
0
0
0
0
0
0
0.037
0.286
0.488
0.631
0.723
0.763
0.757
0.707
0.602
0.451
0.176
0.005
0
0
0
0
0
0
0
0
0
0
0
0
0.033
0.25
0.454
0.612
0.703
0.753
0.744
0.697
0.61
0.458
0.242
0.016
0
0
0
0
0
0
0
0
0
0
0
0
0.037
0.281
0.508
0.678
0.778
0.819
0.814
0.764
0.663
0.508
0.293
0.026
0
0
0
0
0
0
0
0
0
0
0
0
0.064
0.351
0.563
0.704
0.791
0.828
0.821
0.769
0.669
0.515
0.301
0.027
0
0
0
0
0
0
0
0
0
0
0
0
0.062
0.348
0.556
0.698
0.784
0.822
0.814
0.761
0.661
0.507
0.293
0.024
0
0
0
0
0
0
0
0
0
0
0
0
0.054
0.33
0.536
0.678
0.765
0.802
0.794
0.742
0.642
0.49
0.279
0.02
0
0
0
0
0
0
0
0
0
0
0
0
0.052
0.327
0.534
0.673
0.759
0.797
0.789
0.738
0.639
0.487
0.277
0.019
0
0
0
0
0
0
0
0
0
0
0
0
0.044
0.307
0.512
0.649
0.735
0.773
0.766
0.716
0.617
0.467
0.258
0.015
0
0
0
0
0
0
0
0
0
0
0
0
0.019
0.198
0.396
0.541
0.644
0.678
0.644
0.557
0.465
0.312
0.146
0.005
0
0
0
0
0
0
0
0
0
0
0
0
0.034
0.279
0.483
0.619
0.707
0.747
0.745
0.696
0.598
0.447
0.238
0.01
0
0
0
0
0
0
0
0
0
0
0
0
0.03
0.284
0.496
0.64
0.733
0.773
0.768
0.713
0.584
0.446
0.256
0.012
0
0
0
0
0
0
0
0
0
0
0
0
0.037
0.305
0.514
0.654
0.739
0.778
0.771
0.721
0.622
0.469
0.234
0.008
0
0
0
0
0
0
0
0
0
0
0
0
0.034
0.297
0.505
0.647
0.735
0.774
0.768
0.717
0.618
0.466
0.254
0.01
0
0
0
0
0
0
0
0
0
0
0
0
0.03
0.288
0.498
0.639
0.728
0.768
0.762
0.712
0.613
0.46
0.246
0.009
0
0
0
0
0
0
0
0
0
0
0
0
0.028
0.284
0.495
0.637
0.726
0.765
0.759
0.709
0.61
0.458
0.245
0.008
0
0
0
0
0
0
0
0
0
0
0
0
0.027
0.288
0.5
0.643
0.732
0.773
0.768
0.718
0.619
0.465
0.25
0.008
0
0
0
0
0
0
0
0
0
0
0
0
0.022
0.282
0.495
0.636
0.723
0.763
0.757
0.706
0.607
0.451
0.229
0.006
0
0
0
0
0
0
0
0
0
0
0
0
0.01
0.18
0.379
0.545
0.655
0.718
0.65
0.529
0.405
0.31
0.164
0.004
0
0
0
0
0
0
0
0
0
0
0
0
0.027
0.306
0.525
0.674
0.765
0.807
0.802
0.752
0.653
0.5
0.286
0.01
0
0
0
0
0
0
0
0
0
0
0
0
0.03
0.318
0.534
0.675
0.757
0.792
0.783
0.73
0.63
0.478
0.267
0.008
0
0
0
0
0
0
0
0
0
0
0
0
0.023
0.289
0.502
0.64
0.725
0.763
0.757
0.706
0.606
0.452
0.235
0.004
0
0
0
0
0
0
0
0
0
0
0
0
0.014
0.242
0.451
0.585
0.681
0.725
0.709
0.642
0.543
0.39
0.172
0.002
0
0
0
0
0
0
0
0
0
0
0
0
0.018
0.271
0.483
0.624
0.711
0.752
0.748
0.697
0.6
0.45
0.238
0.004
0
0
0
0
0
0
0
0
0
0
0
0
0.018
0.282
0.506
0.648
0.737
0.778
0.773
0.723
0.624
0.472
0.258
0.005
0
0
0
0
0
0
0
0
0
0
0
0
0.017
0.268
0.485
0.63
0.72
0.759
0.751
0.695
0.588
0.423
0.191
0.001
0
0
0
0
0
0
0
0
0
0
0
0
0.011
0.236
0.455
0.602
0.704
0.743
0.742
0.687
0.583
0.427
0.205
0.002
0
0
0
0
0
0
0
0
0
0
0
0
0.008
0.211
0.427
0.58
0.683
0.72
0.725
0.683
0.582
0.417
0.204
0.002
0
0
0
0
0
0
0
0
0
0
0
0
0.015
0.276
0.492
0.639
0.727
0.768
0.762
0.712
0.612
0.455
0.235
0.002
0
0
0
0
0
0
0
0
0
0
0
0
0.014
0.268
0.484
0.629
0.719
0.758
0.752
0.7
0.599
0.441
0.218
0.001
0
0
0
0
0
0
0
0
0
0
0
0
0.01
0.252
0.472
0.621
0.717
0.758
0.753
0.702
0.601
0.443
0.218
0.001
0
0
0
0
0
0
0
0
0
0
0
0
0.01
0.258
0.483
0.633
0.729
0.767
0.754
0.708
0.614
0.455
0.232
0.002
0
0
0
0
0
0
0
0
0
0
0
0
0.009
0.236
0.479
0.638
0.729
0.764
0.754
0.702
0.6
0.443
0.221
0.001
0
0
0
0
0
0
0
0
0
0
0
0
0.008
0.245
0.468
0.612
0.698
0.724
0.701
0.633
0.492
0.303
0.101
0
0
0
0
0
0
0
0
0
0
0
0
0
0.002
0.138
0.366
0.544
0.64
0.673
0.686
0.615
0.502
0.327
0.12
0
0
0
0
0
0
0
0
0
0
0
0
0
0.006
0.219
0.43
0.569
0.659
0.709
0.696
0.628
0.52
0.361
0.167
0
0
0
0
0
0
0
0
0
0
0
0
0
0.005
0.147
0.294
0.415
0.516
0.584
0.587
0.578
0.514
0.329
0.106
0
0
0
0
0
0
0
0
0
0
0
0
0
0.007
0.243
0.469
0.619
0.71
0.75
0.74
0.682
0.578
0.419
0.186
0
0
0
0
0
0
0
0
0
0
0
0
0
0.004
0.204
0.444
0.604
0.706
0.751
0.749
0.691
0.583
0.42
0.185
0
0
0
0
0
0
0
0
0
0
0
0
0
0.005
0.241
0.471
0.614
0.707
0.759
0.755
0.704
0.603
0.445
0.218
0
0
0
0
0
0
0
0
0
0
0
0
0
0.007
0.264
0.486
0.631
0.721
0.762
0.756
0.705
0.605
0.449
0.227
0
0
0
0
0
0
0
0
0
0
0
0
0
0.006
0.245
0.47
0.618
0.707
0.747
0.741
0.685
0.58
0.414
0.163
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.122
0.389
0.574
0.692
0.735
0.732
0.686
0.585
0.425
0.192
0
0
0
0
0
0
0
0
0
0
0
0
0
0.007
0.272
0.499
0.652
0.746
0.788
0.783
0.732
0.632
0.475
0.248
0
0
0
0
0
0
0
0
0
0
0
0
0
0.009
0.304
0.529
0.675
0.757
0.795
0.787
0.736
0.636
0.48
0.257
0
0
0
0
0
0
0
0
0
0
0
0
0
0.007
0.266
0.483
0.627
0.712
0.758
0.755
0.709
0.613
0.459
0.226
0
0
0
0
0
0
0
0
0
0
0
0
0
0.007
0.278
0.5
0.643
0.726
0.766
0.759
0.706
0.604
0.445
0.214
0
0
0
0
0
0
0
0
0
0
0
0
0
0.006
0.277
0.501
0.648
0.736
0.776
0.77
0.719
0.619
0.464
0.241
0
0
0
0
0
0
0
0
0
0
0
0
0
0.008
0.297
0.517
0.661
0.748
0.79
0.785
0.734
0.635
0.481
0.258
0
0
0
0
0
0
0
0
0
0
0
0
0
0.008
0.306
0.522
0.665
0.747
0.786
0.78
0.73
0.631
0.478
0.258
0
0
0
0
0
0
0
0
0
0
0
0
0
0.007
0.293
0.512
0.654
0.737
0.775
0.768
0.717
0.618
0.465
0.243
0
0
0
0
0
0
0
0
0
0
0
0
0
0.005
0.266
0.49
0.634
0.725
0.765
0.759
0.703
0.6
0.439
0.203
0
0
0
0
0
0
0
0
0
0
0
0
0
0.003
0.252
0.481
0.631
0.727
0.767
0.762
0.709
0.606
0.446
0.214
0
0
0
0
0
0
0
0
0
0
0
0
0
0.004
0.269
0.495
0.639
0.726
0.766
0.759
0.704
0.601
0.44
0.207
0
0
0
0
0
0
0
0
0
0
0
0
0
0.004
0.262
0.489
0.637
0.73
0.771
0.766
0.715
0.612
0.453
0.221
0
0
0
0
0
0
0
0
0
0
0
0
0
0.005
0.289
0.518
0.666
0.752
0.789
0.782
0.728
0.625
0.465
0.232
0
0
0
0
0
0
0
0
0
0
0
0
0
0.005
0.296
0.525
0.67
0.752
0.791
0.784
0.73
0.627
0.469
0.242
0
0
0
0
0
0
0
0
0
0
0
0
0
0.005
0.282
0.505
0.649
0.736
0.776
0.768
0.715
0.61
0.445
0.209
0
0
0
0
0
0
0
0
0
0
0
0
0
0.003
0.244
0.472
0.62
0.714
0.755
0.748
0.693
0.587
0.424
0.192
0
0
0
0
0
0
0
0
0
0
0
0
0
0.002
0.228
0.457
0.607
0.701
0.744
0.739
0.689
0.585
0.422
0.185
0
0
0
0
0
0
0
0
0
0
0
0
0
0.002
0.251
0.487
0.633
0.718
0.757
0.748
0.692
0.59
0.43
0.199
0
0
0
0
0
0
0
0
0
0
0
0
0
0.003
0.267
0.493
0.639
0.731
0.772
0.765
0.712
0.609
0.449
0.216
0
0
0
0
0
0
0
0
0
0
0
0
0
0.005
0.285
0.507
0.648
0.735
0.774
0.767
0.713
0.61
0.452
0.221
0
0
0
0
0
0
0
0
0
0
0
0
0
0.003
0.26
0.487
0.634
0.725
0.766
0.761
0.707
0.604
0.442
0.204
0
0
0
0
0
0
0
0
0
0
0
0
0
0.003
0.275
0.501
0.646
0.735
0.775
0.768
0.715
0.612
0.451
0.214
0
0
0
0
0
0
0
0
0
0
0
0
0
0.004
0.291
0.512
0.656
0.742
0.781
0.774
0.72
0.616
0.455
0.218
0
0
0
0
0
0
0
0
0
0
0
0
0
0.004
0.281
0.502
0.648
0.738
0.777
0.77
0.717
0.613
0.45
0.211
0
0
0
0
0
0
0
0
0
0
0
0
0
0.002
0.248
0.474
0.626
0.717
0.757
0.75
0.695
0.585
0.414
0.176
0
0
0
0
0
0
0
0
0
0
0
0
0
0.003
0.231
0.469
0.627
0.72
0.758
0.75
0.693
0.59
0.423
0.18
0
0
0
0
0
0
0
0
0
0
0
0
0
0.001
0.205
0.441
0.594
0.694
0.737
0.73
0.666
0.553
0.375
0.136
0
0
0
0
0
0
0
0
0
0
0
0
0
0.001
0.216
0.454
0.612
0.704
0.745
0.737
0.683
0.572
0.399
0.156
0
0
0
0
0
0
0
0
0
0
0
0
0
0.001
0.21
0.442
0.597
0.685
0.728
0.722
0.668
0.56
0.387
0.141
0
0
0
0
0
0
0
0
0
0
0
0
0
0.001
0.209
0.439
0.597
0.71
0.752
0.741
0.669
0.557
0.375
0.148
0
0
0
0
0
0
0
0
0
0
0
0
0
0.001
0.276
0.547
0.7
0.788
0.825
0.814
0.755
0.647
0.481
0.24
0
0
0
0
0
0
0
0
0
0
0
0
0
0.006
0.312
0.533
0.675
0.757
0.792
0.784
0.73
0.628
0.469
0.238
0
0
0
0
0
0
0
0
0
0
0
0
0
0.006
0.307
0.52
0.661
0.745
0.782
0.774
0.722
0.621
0.462
0.231
0
0
0
0
0
0
0
0
0
0
0
0
0
0.007
0.317
0.526
0.666
0.749
0.787
0.78
0.727
0.625
0.465
0.231
0
0
0
0
0
0
0
0
0
0
0
0
0
0.008
0.324
0.535
0.675
0.758
0.795
0.786
0.73
0.63
0.475
0.245
0
0
0
0
0
0
0
0
0
0
0
0
0
0.008
0.321
0.53
0.669
0.751
0.788
0.781
0.727
0.624
0.464
0.229
0
0
0
0
0
0
0
0
0
0
0
0
0
0.006
0.294
0.508
0.65
0.736
0.774
0.767
0.713
0.611
0.453
0.224
0
0
0
0
0
0
0
0
0
0
0
0
0
0.008
0.324
0.536
0.675
0.756
0.793
0.785
0.733
0.634
0.48
0.253
0
0
0
0
0
0
0
0
0
0
0
0
0
0.01
0.342
0.552
0.687
0.763
0.795
0.784
0.728
0.625
0.466
0.237
0
0
0
0
0
0
0
0
0
0
0
0
0
0.008
0.311
0.523
0.661
0.744
0.781
0.773
0.72
0.619
0.46
0.23
0
0
0
0
0
0
0
0
0
0
0
0
0
0.006
0.285
0.501
0.645
0.73
0.768
0.759
0.706
0.6
0.436
0.198
0
0
0
0
0
0
0
0
0
0
0
0
0
0.005
0.277
0.493
0.637
0.726
0.765
0.758
0.704
0.599
0.433
0.195
0
0
0
0
0
0
0
0
0
0
0
0
0
